,date,amount,transaction_id,rate,flat_fee,product,rate_fee,total_fees
9428,2021-10-05 17:28:10,927,pr_1620667689569685927,0.03,0.0,pr,27.81,27.81
130375,2021-10-05 17:59:22,60,pos_1620669561631704060,0.01,2.0,pos,0.6,2.6
27551,2021-10-05 18:06:09,109,pr_1620669968509943109,0.03,0.0,pr,3.27,3.27
42787,2021-10-05 18:17:43,1011,pr_1620670662887667011,0.03,0.0,pr,30.33,30.33
17037,2021-10-05 18:18:19,2542,pp_1620670699452238542,0.025,2.0,pp,63.550000000000004,65.55000000000001
63126,2021-10-05 19:10:39,642,pp_1620673838714041642,0.025,2.0,pp,16.05,18.05
43544,2021-10-05 19:15:13,275,pos_1620674112660295275,0.01,2.0,pos,2.75,4.75
71161,2021-10-05 19:15:28,1842,pr_1620674128169048842,0.03,0.0,pr,55.26,55.26
38246,2021-10-05 19:23:10,852,pr_1620674589898286852,0.03,0.0,pr,25.56,25.56
108326,2021-10-05 19:40:03,2999,pr_1620675603000344999,0.03,0.0,pr,89.97,89.97
95152,2021-10-05 20:01:10,1177,pr_1620676869620009177,0.03,0.0,pr,35.309999999999995,35.309999999999995
59948,2021-10-05 20:33:15,514,pr_1620678795140550514,0.03,0.0,pr,15.42,15.42
41655,2021-10-05 20:33:41,1016,pr_1620678820786107016,0.03,0.0,pr,30.48,30.48
121177,2021-10-05 22:45:37,1705,pr_1620686736850477705,0.03,0.0,pr,51.15,51.15
118777,2021-10-06 00:02:38,232,pos_1623283357924802232,0.01,2.0,pos,2.32,4.32
109626,2021-10-06 03:08:32,1639,pp_1623294512390914639,0.025,2.0,pp,40.975,42.975
62633,2021-10-06 05:10:25,191,pr_1623301824883325191,0.03,0.0,pr,5.7299999999999995,5.7299999999999995
117457,2021-10-06 05:47:22,103,pos_1623304042004594103,0.01,2.0,pos,1.03,3.0300000000000002
44964,2021-10-06 06:36:42,10,pos_1623307002455240010,0.01,2.0,pos,0.1,2.1
66887,2021-10-06 06:47:27,2562,pr_1623307646838022562,0.03,0.0,pr,76.86,76.86
82584,2021-10-06 07:10:50,845,pr_1623309049557123845,0.03,0.0,pr,25.349999999999998,25.349999999999998
6829,2021-10-06 08:04:02,1576,pp_1623312241690467576,0.025,2.0,pp,39.400000000000006,41.400000000000006
25424,2021-10-06 08:14:52,145,pos_1623312891556803145,0.01,2.0,pos,1.45,3.45
62342,2021-10-06 09:16:40,1527,pr_1623316600326279527,0.03,0.0,pr,45.809999999999995,45.809999999999995
9518,2021-10-06 09:32:52,117,pos_1623317572453400117,0.01,2.0,pos,1.17,3.17
128040,2021-10-06 10:03:47,2121,pr_1623319426537911121,0.03,0.0,pr,63.629999999999995,63.629999999999995
86388,2021-10-06 10:04:19,1226,pr_1623319459338618226,0.03,0.0,pr,36.78,36.78
15468,2021-10-06 10:11:53,1551,pr_1623319912650132551,0.03,0.0,pr,46.53,46.53
140605,2021-10-06 10:15:18,78,pr_1623320117625924078,0.03,0.0,pr,2.34,2.34
132875,2021-10-06 10:53:45,1905,pr_1623322425463869905,0.03,0.0,pr,57.15,57.15
118123,2021-10-06 11:00:24,195,pr_1623322824030359195,0.03,0.0,pr,5.85,5.85
28922,2021-10-06 11:02:32,3570,pp_1623322951712917570,0.025,2.0,pp,89.25,91.25
26323,2021-10-06 11:13:47,88,pos_1623323626851527088,0.01,2.0,pos,0.88,2.88
135597,2021-10-06 11:17:30,1349,pr_1623323849546012349,0.03,0.0,pr,40.47,40.47
30495,2021-10-06 11:17:52,1636,pr_1623323872383213636,0.03,0.0,pr,49.08,49.08
2680,2021-10-06 11:31:35,97,pos_1623324695438231097,0.01,2.0,pos,0.97,2.9699999999999998
89694,2021-10-06 11:32:26,102,pos_1623324745857507102,0.01,2.0,pos,1.02,3.02
74569,2021-10-06 11:40:43,1827,pr_1623325242629549827,0.03,0.0,pr,54.809999999999995,54.809999999999995
91791,2021-10-06 11:53:33,44,pos_1623326012904207044,0.01,2.0,pos,0.44,2.44
94142,2021-10-06 11:56:10,39,pos_1623326169724091039,0.01,2.0,pos,0.39,2.39
61875,2021-10-06 12:26:19,65,pp_1623327978775688065,0.025,2.0,pp,1.625,3.625
35178,2021-10-06 12:27:17,802,pr_1623328036795696802,0.03,0.0,pr,24.06,24.06
131010,2021-10-06 12:38:52,207,pos_1623328732361666207,0.01,2.0,pos,2.07,4.07
136309,2021-10-06 12:45:46,2025,pr_1623329145760879025,0.03,0.0,pr,60.75,60.75
40072,2021-10-06 13:21:16,2277,pr_1623331275807862277,0.03,0.0,pr,68.31,68.31
67560,2021-10-06 13:30:57,45,pr_1623331857430278045,0.03,0.0,pr,1.3499999999999999,1.3499999999999999
105875,2021-10-06 13:34:39,530,pr_1623332078975030530,0.03,0.0,pr,15.899999999999999,15.899999999999999
111477,2021-10-06 13:40:21,1331,pp_1623332420980548331,0.025,2.0,pp,33.275,35.275
94322,2021-10-06 14:15:21,1527,pr_1623334520912795527,0.03,0.0,pr,45.809999999999995,45.809999999999995
122387,2021-10-06 14:44:44,2356,pr_1623336284376354356,0.03,0.0,pr,70.67999999999999,70.67999999999999
98139,2021-10-06 14:52:41,50,pos_1623336760968824050,0.01,2.0,pos,0.5,2.5
59391,2021-10-06 14:56:45,1016,pp_1623337005432915016,0.025,2.0,pp,25.400000000000002,27.400000000000002
86594,2021-10-06 15:00:22,28,pos_1623337221932121028,0.01,2.0,pos,0.28,2.2800000000000002
73509,2021-10-06 15:09:34,78,pos_1623337774035252078,0.01,2.0,pos,0.78,2.7800000000000002
136400,2021-10-06 15:11:17,97,pos_1623337877227247097,0.01,2.0,pos,0.97,2.9699999999999998
7016,2021-10-06 15:27:41,22,pr_1623338861150529022,0.03,0.0,pr,0.6599999999999999,0.6599999999999999
56482,2021-10-06 15:37:39,59,pr_1623339459409778059,0.03,0.0,pr,1.77,1.77
75785,2021-10-06 15:40:01,1754,pr_1623339600603494754,0.03,0.0,pr,52.62,52.62
96142,2021-10-06 16:19:07,1617,pr_1623341946958888617,0.03,0.0,pr,48.51,48.51
62373,2021-10-06 16:35:03,96,pos_1623342903110322096,0.01,2.0,pos,0.96,2.96
96915,2021-10-06 16:41:04,80,pos_1623343264041797080,0.01,2.0,pos,0.8,2.8
22953,2021-10-06 16:45:44,18,pp_1623343544177219018,0.025,2.0,pp,0.45,2.45
70060,2021-10-06 17:08:46,127,pos_1623344926371601127,0.01,2.0,pos,1.27,3.27
41871,2021-10-06 18:04:15,1229,pr_1623348255024580229,0.03,0.0,pr,36.87,36.87
81034,2021-10-06 18:11:52,1755,pr_1623348711862480755,0.03,0.0,pr,52.65,52.65
41820,2021-10-06 18:55:58,152,pos_1623351357713722152,0.01,2.0,pos,1.52,3.52
101279,2021-10-06 19:23:38,33,pos_1623353018166032033,0.01,2.0,pos,0.33,2.33
111879,2021-10-06 19:27:13,2305,pr_1623353232773499305,0.03,0.0,pr,69.14999999999999,69.14999999999999
28850,2021-10-06 19:47:45,20,pos_1623354464716494020,0.01,2.0,pos,0.2,2.2
18069,2021-10-06 19:59:34,31,pos_1623355174386686031,0.01,2.0,pos,0.31,2.31
6837,2021-10-06 20:06:52,1258,pr_1623355612079669258,0.03,0.0,pr,37.74,37.74
11752,2021-10-06 20:46:10,235,pr_1623357970192248235,0.03,0.0,pr,7.05,7.05
62018,2021-10-06 22:55:38,206,pr_1623365738348369206,0.03,0.0,pr,6.18,6.18
30391,2021-10-07 00:25:03,290,pr_1625876703350417290,0.03,0.0,pr,8.7,8.7
99390,2021-10-07 00:25:22,737,pr_1625876722009151737,0.03,0.0,pr,22.11,22.11
37375,2021-10-07 00:39:19,1534,pr_1625877559194400534,0.03,0.0,pr,46.019999999999996,46.019999999999996
69801,2021-10-07 00:39:22,3137,pr_1625877561907606137,0.03,0.0,pr,94.11,94.11
104902,2021-10-07 00:58:37,11,pr_1625878717257717011,0.03,0.0,pr,0.32999999999999996,0.32999999999999996
10417,2021-10-07 01:16:07,451,pr_1625879767034648451,0.03,0.0,pr,13.53,13.53
20202,2021-10-07 01:19:34,1636,pp_1625879973715267636,0.025,2.0,pp,40.900000000000006,42.900000000000006
129282,2021-10-07 01:26:14,144,pos_1625880373902228144,0.01,2.0,pos,1.44,3.44
111258,2021-10-07 01:39:04,1943,pr_1625881144072475943,0.03,0.0,pr,58.29,58.29
135322,2021-10-07 02:02:17,69,pp_1625882536612124069,0.025,2.0,pp,1.725,3.725
97202,2021-10-07 03:05:13,2396,pr_1625886313057576396,0.03,0.0,pr,71.88,71.88
70680,2021-10-07 03:16:48,2710,pr_1625887008141801710,0.03,0.0,pr,81.3,81.3
74897,2021-10-07 03:37:05,627,pr_1625888224957699627,0.03,0.0,pr,18.81,18.81
94447,2021-10-07 03:46:26,187,pos_1625888786140749187,0.01,2.0,pos,1.87,3.87
38958,2021-10-07 03:47:06,519,pr_1625888825941654519,0.03,0.0,pr,15.57,15.57
109785,2021-10-07 04:40:40,106,pos_1625892040291627106,0.01,2.0,pos,1.06,3.06
1221,2021-10-07 05:34:07,403,pr_1625895247002792403,0.03,0.0,pr,12.09,12.09
36141,2021-10-07 05:34:15,561,pr_1625895255208610561,0.03,0.0,pr,16.83,16.83
8213,2021-10-07 06:08:49,1091,pr_1625897329080540091,0.03,0.0,pr,32.73,32.73
100528,2021-10-07 06:10:45,1092,pp_1625897445142396092,0.025,2.0,pp,27.3,29.3
5179,2021-10-07 06:13:12,1646,pr_1625897591776890646,0.03,0.0,pr,49.379999999999995,49.379999999999995
57284,2021-10-07 07:31:04,2005,pr_1625902263798463005,0.03,0.0,pr,60.15,60.15
39610,2021-10-07 07:33:46,414,pp_1625902425676581414,0.025,2.0,pp,10.350000000000001,12.350000000000001
132843,2021-10-07 07:40:53,361,pr_1625902853030239361,0.03,0.0,pr,10.83,10.83
33085,2021-10-07 07:49:06,1044,pr_1625903346478254044,0.03,0.0,pr,31.32,31.32
111649,2021-10-07 08:07:51,1727,pr_1625904471389855727,0.03,0.0,pr,51.809999999999995,51.809999999999995
51137,2021-10-07 08:07:57,670,pr_1625904477169333670,0.03,0.0,pr,20.099999999999998,20.099999999999998
50603,2021-10-07 08:22:41,5,pos_1625905360730999005,0.01,2.0,pos,0.05,2.05
74130,2021-10-07 08:33:24,1595,pr_1625906003834796595,0.03,0.0,pr,47.85,47.85
76381,2021-10-07 08:35:52,1209,pp_1625906152002870209,0.025,2.0,pp,30.225,32.225
16667,2021-10-07 08:38:52,3381,pr_1625906332195690381,0.03,0.0,pr,101.42999999999999,101.42999999999999
60400,2021-10-07 08:45:14,2078,pr_1625906713563366078,0.03,0.0,pr,62.339999999999996,62.339999999999996
81930,2021-10-07 09:02:42,1581,pp_1625907761853489581,0.025,2.0,pp,39.525000000000006,41.525000000000006
136049,2021-10-07 09:03:49,102,pos_1625907829291554102,0.01,2.0,pos,1.02,3.02
132669,2021-10-07 09:05:58,447,pr_1625907958105893447,0.03,0.0,pr,13.41,13.41
140086,2021-10-07 09:13:28,153,pos_1625908408298352153,0.01,2.0,pos,1.53,3.5300000000000002
45990,2021-10-07 09:20:46,1402,pp_1625908846002954402,0.025,2.0,pp,35.050000000000004,37.050000000000004
35032,2021-10-07 09:28:23,73,pos_1625909303337587073,0.01,2.0,pos,0.73,2.73
130074,2021-10-07 09:50:09,136,pos_1625910609254456136,0.01,2.0,pos,1.36,3.3600000000000003
132822,2021-10-07 09:50:52,1224,pp_1625910651933295224,0.025,2.0,pp,30.6,32.6
43999,2021-10-07 10:04:06,14,pos_1625911446370359014,0.01,2.0,pos,0.14,2.14
34586,2021-10-07 10:13:32,116,pos_1625912011589831116,0.01,2.0,pos,1.16,3.16
95473,2021-10-07 10:21:25,2292,pr_1625912485404722292,0.03,0.0,pr,68.75999999999999,68.75999999999999
13142,2021-10-07 10:23:53,602,pr_1625912633055801602,0.03,0.0,pr,18.06,18.06
51040,2021-10-07 10:26:17,545,pr_1625912777491366545,0.03,0.0,pr,16.349999999999998,16.349999999999998
118674,2021-10-07 10:28:03,844,pr_1625912882642853844,0.03,0.0,pr,25.32,25.32
140725,2021-10-07 10:28:20,114,pp_1625912899884013114,0.025,2.0,pp,2.85,4.85
134967,2021-10-07 10:45:46,1803,pr_1625913945979119803,0.03,0.0,pr,54.089999999999996,54.089999999999996
35034,2021-10-07 10:50:27,141,pr_1625914226768737141,0.03,0.0,pr,4.2299999999999995,4.2299999999999995
83868,2021-10-07 10:50:34,3492,pr_1625914234041398492,0.03,0.0,pr,104.75999999999999,104.75999999999999
78343,2021-10-07 10:55:30,1039,pr_1625914530264190039,0.03,0.0,pr,31.169999999999998,31.169999999999998
10601,2021-10-07 10:59:07,1423,pp_1625914746801496423,0.025,2.0,pp,35.575,37.575
15946,2021-10-07 10:59:54,452,pr_1625914793963989452,0.03,0.0,pr,13.559999999999999,13.559999999999999
130686,2021-10-07 11:04:44,728,pp_1625915084108446728,0.025,2.0,pp,18.2,20.2
61277,2021-10-07 11:26:27,1252,pr_1625916387189375252,0.03,0.0,pr,37.559999999999995,37.559999999999995
84430,2021-10-07 11:31:31,532,pp_1625916690552333532,0.025,2.0,pp,13.3,15.3
4283,2021-10-07 11:38:25,664,pr_1625917104792046664,0.03,0.0,pr,19.919999999999998,19.919999999999998
71563,2021-10-07 11:49:58,782,pr_1625917797675840782,0.03,0.0,pr,23.46,23.46
99117,2021-10-07 12:02:29,71,pos_1625918548573800071,0.01,2.0,pos,0.71,2.71
12508,2021-10-07 12:37:58,1258,pp_1625920677619348258,0.025,2.0,pp,31.450000000000003,33.45
48371,2021-10-07 12:48:01,3361,pr_1625921280795023361,0.03,0.0,pr,100.83,100.83
113767,2021-10-07 12:49:46,604,pr_1625921385720500604,0.03,0.0,pr,18.12,18.12
64234,2021-10-07 13:03:08,749,pp_1625922187927973749,0.025,2.0,pp,18.725,20.725
58308,2021-10-07 13:30:05,192,pr_1625923804780960192,0.03,0.0,pr,5.76,5.76
3090,2021-10-07 13:56:49,67,pos_1625925408733736067,0.01,2.0,pos,0.67,2.67
120480,2021-10-07 13:58:22,82,pr_1625925502314850082,0.03,0.0,pr,2.46,2.46
122524,2021-10-07 14:11:43,138,pp_1625926302656285138,0.025,2.0,pp,3.45,5.45
66098,2021-10-07 14:16:48,806,pr_1625926608315806806,0.03,0.0,pr,24.18,24.18
48353,2021-10-07 14:37:37,192,pp_1625927857288150192,0.025,2.0,pp,4.800000000000001,6.800000000000001
35741,2021-10-07 14:50:49,18,pos_1625928648733377018,0.01,2.0,pos,0.18,2.18
54967,2021-10-07 14:54:34,1831,pr_1625928874473368831,0.03,0.0,pr,54.93,54.93
84441,2021-10-07 14:56:03,2479,pp_1625928963327395479,0.025,2.0,pp,61.975,63.975
100746,2021-10-07 14:59:29,113,pos_1625929169363743113,0.01,2.0,pos,1.1300000000000001,3.13
129159,2021-10-07 15:07:41,46,pos_1625929660990495046,0.01,2.0,pos,0.46,2.46
106076,2021-10-07 15:08:30,1685,pp_1625929710402833685,0.025,2.0,pp,42.125,44.125
34255,2021-10-07 15:14:07,1764,pr_1625930047457053764,0.03,0.0,pr,52.919999999999995,52.919999999999995
80270,2021-10-07 15:17:06,171,pr_1625930225728993171,0.03,0.0,pr,5.13,5.13
58525,2021-10-07 15:17:09,1162,pr_1625930228925519162,0.03,0.0,pr,34.86,34.86
40397,2021-10-07 15:24:23,1176,pr_1625930662777146176,0.03,0.0,pr,35.28,35.28
100692,2021-10-07 15:29:30,1266,pr_1625930970349850266,0.03,0.0,pr,37.98,37.98
48030,2021-10-07 15:40:17,2275,pr_1625931616976369275,0.03,0.0,pr,68.25,68.25
126234,2021-10-07 16:02:09,168,pos_1625932928509569168,0.01,2.0,pos,1.68,3.6799999999999997
132973,2021-10-07 16:14:51,38,pos_1625933690932994038,0.01,2.0,pos,0.38,2.38
123315,2021-10-07 16:37:03,417,pp_1625935023054820417,0.025,2.0,pp,10.425,12.425
94533,2021-10-07 16:42:20,452,pr_1625935340452918452,0.03,0.0,pr,13.559999999999999,13.559999999999999
26380,2021-10-07 17:00:50,762,pr_1625936449723654762,0.03,0.0,pr,22.86,22.86
59087,2021-10-07 17:19:58,314,pp_1625937598018660314,0.025,2.0,pp,7.8500000000000005,9.850000000000001
126377,2021-10-07 17:31:10,1423,pr_1625938270343966423,0.03,0.0,pr,42.69,42.69
70022,2021-10-07 17:32:32,860,pp_1625938352111501860,0.025,2.0,pp,21.5,23.5
15261,2021-10-07 17:37:10,76,pos_1625938629598624076,0.01,2.0,pos,0.76,2.76
5870,2021-10-07 18:01:52,83,pos_1625940111580587083,0.01,2.0,pos,0.8300000000000001,2.83
45318,2021-10-07 18:04:22,1516,pr_1625940262453662516,0.03,0.0,pr,45.48,45.48
50134,2021-10-07 18:22:44,1442,pr_1625941364397773442,0.03,0.0,pr,43.26,43.26
45253,2021-10-07 18:32:27,28,pos_1625941947433132028,0.01,2.0,pos,0.28,2.2800000000000002
64680,2021-10-07 18:54:13,1301,pp_1625943252725755301,0.025,2.0,pp,32.525,34.525
138959,2021-10-07 20:05:09,2493,pr_1625947509240534493,0.03,0.0,pr,74.78999999999999,74.78999999999999
59360,2021-10-07 20:29:10,543,pp_1625948949715756543,0.025,2.0,pp,13.575000000000001,15.575000000000001
62010,2021-10-07 20:35:57,2178,pr_1625949357099077178,0.03,0.0,pr,65.34,65.34
100553,2021-10-07 20:54:53,1342,pp_1625950493386945342,0.025,2.0,pp,33.550000000000004,35.550000000000004
63748,2021-10-07 21:01:02,852,pp_1625950861536641852,0.025,2.0,pp,21.3,23.3
45762,2021-10-07 22:12:31,339,pr_1625955151454400339,0.03,0.0,pr,10.17,10.17
101912,2021-10-07 22:16:28,1406,pr_1625955387967990406,0.03,0.0,pr,42.18,42.18
3600,2021-10-07 22:51:57,1870,pr_1625957517421181870,0.03,0.0,pr,56.1,56.1
58461,2021-10-08 00:27:25,873,pp_1628555245116895873,0.025,2.0,pp,21.825000000000003,23.825000000000003
28677,2021-10-08 00:31:38,886,pr_1628555497578731886,0.03,0.0,pr,26.58,26.58
41159,2021-10-08 03:24:27,81,pr_1628565866801466081,0.03,0.0,pr,2.4299999999999997,2.4299999999999997
132306,2021-10-08 03:28:24,661,pr_1628566104079483661,0.03,0.0,pr,19.83,19.83
107258,2021-10-08 03:30:45,755,pr_1628566244661488755,0.03,0.0,pr,22.65,22.65
77125,2021-10-08 03:30:47,288,pr_1628566247327563288,0.03,0.0,pr,8.64,8.64
118540,2021-10-08 04:07:32,888,pr_1628568452043636888,0.03,0.0,pr,26.64,26.64
131602,2021-10-08 04:26:31,241,pr_1628569590787471241,0.03,0.0,pr,7.2299999999999995,7.2299999999999995
111084,2021-10-08 04:46:57,1149,pr_1628570816994070149,0.03,0.0,pr,34.47,34.47
22829,2021-10-08 04:49:00,48,pos_1628570939684233048,0.01,2.0,pos,0.48,2.48
108925,2021-10-08 05:00:06,571,pp_1628571605609553571,0.025,2.0,pp,14.275,16.275
99345,2021-10-08 05:24:41,24,pr_1628573080944380024,0.03,0.0,pr,0.72,0.72
128379,2021-10-08 06:14:07,111,pr_1628576046946911111,0.03,0.0,pr,3.33,3.33
79058,2021-10-08 06:20:19,130,pos_1628576419070884130,0.01,2.0,pos,1.3,3.3
22524,2021-10-08 06:24:04,1964,pr_1628576644427645964,0.03,0.0,pr,58.919999999999995,58.919999999999995
126003,2021-10-08 06:38:42,51,pos_1628577522333533051,0.01,2.0,pos,0.51,2.51
12698,2021-10-08 06:44:18,187,pr_1628577858356714187,0.03,0.0,pr,5.609999999999999,5.609999999999999
14505,2021-10-08 06:49:58,148,pos_1628578198452721148,0.01,2.0,pos,1.48,3.48
92047,2021-10-08 07:01:54,871,pp_1628578914363768871,0.025,2.0,pp,21.775000000000002,23.775000000000002
105340,2021-10-08 07:18:21,927,pr_1628579901455343927,0.03,0.0,pr,27.81,27.81
135114,2021-10-08 07:52:13,16,pos_1628581933245486016,0.01,2.0,pos,0.16,2.16
12893,2021-10-08 08:04:28,1295,pp_1628582668330352295,0.025,2.0,pp,32.375,34.375
101676,2021-10-08 08:09:33,1901,pr_1628582972993169901,0.03,0.0,pr,57.03,57.03
1561,2021-10-08 08:10:30,475,pp_1628583030433308475,0.025,2.0,pp,11.875,13.875
118806,2021-10-08 08:52:25,1132,pr_1628585544744209132,0.03,0.0,pr,33.96,33.96
120368,2021-10-08 08:53:10,61,pos_1628585590260220061,0.01,2.0,pos,0.61,2.61
22076,2021-10-08 09:28:11,40,pos_1628587690989951040,0.01,2.0,pos,0.4,2.4
104381,2021-10-08 09:32:17,1111,pp_1628587937348610111,0.025,2.0,pp,27.775000000000002,29.775000000000002
89738,2021-10-08 09:34:32,1347,pp_1628588072493465347,0.025,2.0,pp,33.675000000000004,35.675000000000004
119547,2021-10-08 09:37:06,89,pr_1628588225947383089,0.03,0.0,pr,2.67,2.67
72850,2021-10-08 09:50:28,2110,pp_1628589027784764110,0.025,2.0,pp,52.75,54.75
97915,2021-10-08 09:50:42,476,pr_1628589041566207476,0.03,0.0,pr,14.28,14.28
44864,2021-10-08 10:01:18,1260,pr_1628589678063214260,0.03,0.0,pr,37.8,37.8
35697,2021-10-08 10:07:12,1355,pr_1628590032449514355,0.03,0.0,pr,40.65,40.65
114161,2021-10-08 10:18:02,927,pp_1628590682226884927,0.025,2.0,pp,23.175,25.175
117602,2021-10-08 10:19:47,325,pos_1628590787284517325,0.01,2.0,pos,3.25,5.25
89612,2021-10-08 10:41:54,343,pp_1628592114314369343,0.025,2.0,pp,8.575000000000001,10.575000000000001
57965,2021-10-08 10:50:17,141,pos_1628592616697109141,0.01,2.0,pos,1.41,3.41
20848,2021-10-08 11:16:11,162,pos_1628594171102951162,0.01,2.0,pos,1.62,3.62
29817,2021-10-08 11:20:45,155,pos_1628594444605167155,0.01,2.0,pos,1.55,3.55
126956,2021-10-08 11:34:57,1596,pr_1628595297005027596,0.03,0.0,pr,47.879999999999995,47.879999999999995
110182,2021-10-08 11:37:03,291,pp_1628595422771416291,0.025,2.0,pp,7.275,9.275
45373,2021-10-08 11:44:46,2657,pr_1628595885796304657,0.03,0.0,pr,79.71,79.71
20267,2021-10-08 11:44:54,64,pos_1628595893644544064,0.01,2.0,pos,0.64,2.64
16489,2021-10-08 11:50:02,967,pr_1628596202054100967,0.03,0.0,pr,29.009999999999998,29.009999999999998
57775,2021-10-08 11:57:56,294,pp_1628596676253060294,0.025,2.0,pp,7.3500000000000005,9.350000000000001
87900,2021-10-08 12:07:06,208,pos_1628597226371153208,0.01,2.0,pos,2.08,4.08
50537,2021-10-08 12:07:34,475,pp_1628597254018251475,0.025,2.0,pp,11.875,13.875
44798,2021-10-08 12:30:30,49,pos_1628598630263786049,0.01,2.0,pos,0.49,2.49
14394,2021-10-08 13:00:42,903,pr_1628600442470355903,0.03,0.0,pr,27.09,27.09
90263,2021-10-08 13:01:08,1004,pp_1628600468274915004,0.025,2.0,pp,25.1,27.1
40451,2021-10-08 13:11:47,1124,pr_1628601106594579124,0.03,0.0,pr,33.72,33.72
49279,2021-10-08 13:22:19,1816,pr_1628601739355961816,0.03,0.0,pr,54.48,54.48
25677,2021-10-08 13:42:06,55,pos_1628602926433511055,0.01,2.0,pos,0.55,2.55
140691,2021-10-08 13:45:15,187,pos_1628603114944947187,0.01,2.0,pos,1.87,3.87
113329,2021-10-08 13:56:18,1361,pr_1628603778390887361,0.03,0.0,pr,40.83,40.83
56394,2021-10-08 14:01:05,879,pr_1628604064677983879,0.03,0.0,pr,26.369999999999997,26.369999999999997
78188,2021-10-08 14:03:59,116,pos_1628604238927219116,0.01,2.0,pos,1.16,3.16
23731,2021-10-08 14:15:38,296,pp_1628604937969320296,0.025,2.0,pp,7.4,9.4
19175,2021-10-08 14:25:18,1600,pp_1628605517840802600,0.025,2.0,pp,40.0,42.0
106935,2021-10-08 14:32:15,42,pos_1628605935265623042,0.01,2.0,pos,0.42,2.42
141594,2021-10-08 14:33:50,1353,pr_1628606029567495353,0.03,0.0,pr,40.589999999999996,40.589999999999996
40441,2021-10-08 14:35:49,1945,pr_1628606149454387945,0.03,0.0,pr,58.349999999999994,58.349999999999994
56071,2021-10-08 14:42:31,175,pos_1628606551423010175,0.01,2.0,pos,1.75,3.75
77015,2021-10-08 14:47:47,1044,pr_1628606866780096044,0.03,0.0,pr,31.32,31.32
38840,2021-10-08 14:51:30,666,pr_1628607090427342666,0.03,0.0,pr,19.98,19.98
122382,2021-10-08 15:27:49,260,pos_1628609269113058260,0.01,2.0,pos,2.6,4.6
31014,2021-10-08 15:33:30,179,pr_1628609610421554179,0.03,0.0,pr,5.37,5.37
40589,2021-10-08 15:34:40,1475,pr_1628609679642408475,0.03,0.0,pr,44.25,44.25
61243,2021-10-08 16:26:32,1903,pr_1628612792372227903,0.03,0.0,pr,57.089999999999996,57.089999999999996
58781,2021-10-08 16:33:03,1027,pr_1628613182990882027,0.03,0.0,pr,30.81,30.81
123046,2021-10-08 16:33:12,77,pp_1628613191776364077,0.025,2.0,pp,1.925,3.925
92799,2021-10-08 16:34:18,1740,pp_1628613258388453740,0.025,2.0,pp,43.5,45.5
122668,2021-10-08 16:49:35,1721,pr_1628614175237550721,0.03,0.0,pr,51.629999999999995,51.629999999999995
57670,2021-10-08 16:53:49,1809,pp_1628614428946123809,0.025,2.0,pp,45.225,47.225
61023,2021-10-08 17:10:27,488,pr_1628615426526216488,0.03,0.0,pr,14.639999999999999,14.639999999999999
21218,2021-10-08 17:12:59,81,pos_1628615578598903081,0.01,2.0,pos,0.81,2.81
